"denominator","timing_window","distinct_person_count_display","percent_of_denominator_display","valid_aeki_code_count","unique_percent_values_observed","source_locations","validation_status","count_status","notes","count_mode","source_tables","person_key_used","date_anchor_used","value_rule_used","generated_at"
"all_lyfo_mcl","ever_available","37","2.6%","15","15","public.SDS_pato.c_snomedkode","coded_aeki_numeric_percent_count_available","production_aggregate_count_available","Distinct-person Ki-67 knownness from aggregate AEKI000-AEKI100 production query; text source-space excluded until validated.","production_aggregate","","","","","2026-05-22T20:23:15+0200"
