"source_name"	"object_name"	"column"	"value"	"n"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"101"	"759"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"751"	"704"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"461"	"588"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"851"	"406"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"630"	"363"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"265"	"331"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"561"	"288"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"621"	"264"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"316"	"249"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"540"	"249"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"330"	"246"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"147"	"240"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"615"	"239"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"259"	"228"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"370"	"220"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"510"	"212"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"479"	"210"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"791"	"209"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"740"	"203"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"730"	"194"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"657"	"189"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"376"	"188"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"580"	"188"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"607"	"187"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"253"	"183"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"430"	"179"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"420"	"165"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"306"	"163"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"390"	"160"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"326"	"157"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"550"	"153"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"661"	"153"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"360"	"152"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"746"	"152"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"813"	"149"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"575"	"147"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"410"	"142"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"860"	"142"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"157"	"139"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"573"	"137"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"217"	"135"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"230"	"133"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"766"	"131"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"760"	"130"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"779"	"125"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"173"	"124"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"320"	"120"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"706"	"117"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"450"	"112"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Kommunenr"	"787"	"111"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1083"	"4160"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1084"	"3193"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1085"	"3149"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1082"	"3015"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1081"	"1207"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"1099"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Region"	"Ukendt"	"3"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Beh"	"N"	"7968"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Beh"	"Y"	"6837"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Relaps"	"N"	"11479"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Relaps"	"Y"	"3326"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_FU"	"N"	"11296"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_FU"	"Y"	"3509"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Cyt"	"N"	"9037"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"IND_Cyt"	"Y"	"5768"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"0"	"539"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"1"	"394"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"14"	"308"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"7"	"230"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"2"	"220"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"11"	"208"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"15"	"199"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"13"	"195"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"8"	"194"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"21"	"189"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"12"	"185"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"3"	"175"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"4"	"162"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"10"	"154"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"20"	"152"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"9"	"150"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"17"	"149"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"6"	"147"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"16"	"141"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"18"	"141"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"19"	"134"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"5"	"120"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"28"	"109"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"22"	"103"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"29"	"80"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"27"	"79"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"24"	"77"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"25"	"71"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"26"	"71"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"23"	"63"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"31"	"57"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"35"	"53"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"34"	"50"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"33"	"44"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"30"	"41"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"32"	"41"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"36"	"40"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"43"	"37"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"37"	"35"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"42"	"32"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"41"	"30"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"55"	"30"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"39"	"29"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"49"	"28"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"38"	"23"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"54"	"23"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"56"	"23"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"40"	"22"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"46"	"22"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Pbeh"	"50"	"21"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"0"	"18"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"9"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"595"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"418"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"483"	"9"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"511"	"9"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"135"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"315"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"328"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"448"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"544"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"92"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"133"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"159"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"161"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"21"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"305"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"323"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"441"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"455"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"490"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"512"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"525"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"534"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"558"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"77"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"777"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"854"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"91"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"97"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"1"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"14"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"162"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"189"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"195"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"219"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"224"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"231"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"247"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"300"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"324"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"337"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"35"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"366"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"368"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"388"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"400"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"429"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"444"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Tid_Diag_Prog"	"469"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-09-24"	"16"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-02-09"	"15"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-01-05"	"14"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-07-18"	"14"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-12-27"	"14"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-09-13"	"14"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-01-19"	"13"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-01-04"	"13"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-09-07"	"13"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-12-12"	"13"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-05-02"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-09-12"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-03-24"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-06-27"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-11-07"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-11-09"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-11-23"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-07-02"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-07-04"	"12"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2014-10-30"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-03-10"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-06-30"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-12-14"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-02-04"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-03-29"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-09-29"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-11-23"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-03-27"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-09-28"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2017-10-02"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-05-29"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-10-23"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-11-21"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2018-12-20"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2019-05-13"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2019-09-30"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2019-10-03"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2019-11-25"	"11"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2014-01-23"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2014-09-23"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2014-10-20"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2014-12-16"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-03-23"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-03-30"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-09-10"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2015-10-20"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-03-08"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-05-17"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-11-16"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Diagnosedato"	"2016-12-02"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Stadie"	"1"	"6122"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Stadie"	"2"	"3996"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Stadie"	"3"	"2783"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2017-11-24"	"25"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2015-11-14"	"10"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-05-20"	"9"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-11-04"	"9"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2019-05-10"	"9"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2020-08-24"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2022-05-24"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2024-03-14"	"8"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2008-11-07"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2013-02-02"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2013-04-10"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2013-12-17"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2015-05-11"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-01-19"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-06-30"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2017-10-26"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2018-03-26"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2019-07-11"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2020-02-17"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2020-04-06"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2020-11-05"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2021-05-18"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2021-11-05"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2021-11-22"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2022-10-13"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2023-06-09"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2023-07-14"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2023-07-28"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2024-11-13"	"7"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2006-05-05"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2008-06-07"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2012-10-04"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2013-11-18"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2014-05-21"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2014-07-17"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2015-03-31"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2015-07-08"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2015-08-11"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-03-14"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-08-31"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2016-12-19"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2017-02-23"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2017-04-20"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2017-06-14"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2018-06-27"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2018-06-28"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2018-07-02"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2019-01-14"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2019-01-31"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"lpr_ind_dt"	"2019-02-22"	"6"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"inAML"	"Y"	"31"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"inCLL"	"Y"	"23"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"inLYFO"	"Y"	"103"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"inMPDS"	"Y"	"64"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1905262"	"2"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1000091"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1000255"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1000267"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1000273"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1000647"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1001855"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"1002457"	"1"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"Reg_id"	"100389"	"1"
