"source_name"	"object_name"	"column"	"value"	"n"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9610"	"694"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9698"	"664"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9689"	"655"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9652"	"535"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9650"	"472"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9702"	"427"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9591"	"394"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9714"	"389"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9705"	"342"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9687"	"265"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9590"	"252"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9659"	"168"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9651"	"135"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"968I"	"130"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9700"	"97"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9679"	"78"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9827"	"78"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9735"	"66"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9719"	"58"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9729"	"58"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9970"	"55"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9717"	"48"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"968H"	"47"
