"source_name"	"object_name"	"column_name"	"value"	"n_rows"	"pct_non_missing"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"RH, RIGSHOSPITALET"	"9184"	"23.316"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"USPECIFIKT HOSPITAL "	"6735"	"17.098"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"HGH, HERLEV OG GENTOFTE HOSPITAL"	"6654"	"16.893"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"SJÆLLANDS UNIVERSITETSHOSPITAL"	"5841"	"14.829"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"BFH, BISPEBJERG OG FREDERIKSBERG HOSPITALER"	"3224"	"8.185"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"NOH, HOSPITALERNE I NORDSJÆLLAND"	"3176"	"8.063"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"AHH, AMAGER OG HVIDOVRE HOSPITAL"	"3023"	"7.675"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"HOLBÆK SYGEHUS"	"596"	"1.513"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"NÆSTVED, SLAGELSE OG RINGSTED SYGEHUSE"	"503"	"1.277"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"BOH, BORNHOLMS HOSPITAL"	"380"	"0.965"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"RHP, REGION HOVEDSTADENS PSYKIATRI"	"59"	"0.15"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"PSYKIATRIEN REGION SJÆLLAND"	"14"	"0.036"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"hospital_area_name"	"EHOSPITALET"	"1"	"0.003"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"region_name"	"REGION HOVEDSTADEN"	"27047"	"66.386"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"region_name"	"REGION SJÆLLAND"	"6960"	"17.083"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"region_name"	"USPECIFIK REGION"	"6735"	"16.531"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Podning"	"29151"	"31.097"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod"	"20340"	"21.698"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod fra perifer vene (bloddyrkningskolbe)"	"5554"	"5.925"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Ekspektorat"	"5546"	"5.916"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Fæces"	"4686"	"4.999"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Serum eller koagelblod"	"4399"	"4.693"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod (EDTA-glas)"	"4170"	"4.448"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin - midtstråle"	"3334"	"3.557"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin - midtstråle (borsyreglas)"	"2577"	"2.749"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Trakealsekret"	"1997"	"2.13"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Bronkoalveolær lavage {BAL}"	"1372"	"1.464"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Sår - podning"	"1050"	"1.12"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin fra kateter a demeure"	"1019"	"1.087"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod (bloddyrkningskolbe)"	"940"	"1.003"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod fra kateter (bloddyrkningskolbe)"	"869"	"0.927"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Spinalvæske"	"804"	"0.858"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin"	"714"	"0.762"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Væv"	"458"	"0.489"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pleuravæske"	"442"	"0.472"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Fuldblod fra perifer vene"	"424"	"0.452"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Blod fra arterie (bloddyrkningskolbe)"	"324"	"0.346"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Nasopharynxsekret"	"288"	"0.307"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin fra bækken"	"180"	"0.192"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Fuldblod fra kateter"	"162"	"0.173"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pus"	"162"	"0.173"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Negl"	"151"	"0.161"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pakke: Kamme-biopsier"	"149"	"0.159"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Bronkialsekret - bronkoskopisk ophentet"	"142"	"0.151"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Sår - podning fra operationssår {cicatrice}"	"134"	"0.143"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Ledvæske"	"126"	"0.134"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Kateterspids"	"119"	"0.127"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Ascitesvæske"	"101"	"0.108"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Hud - podning"	"101"	"0.108"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Mundskyllevæske"	"99"	"0.106"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Væske"	"82"	"0.087"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Hud - skrab"	"78"	"0.083"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin - engangskaterisation {ren teknik}"	"69"	"0.074"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Urin - engangskaterisation {steril teknik}"	"68"	"0.073"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Perifere blodstamceller"	"66"	"0.07"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Drænvæske"	"64"	"0.068"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Fuldblod"	"63"	"0.067"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pleuravæske (bloddyrkningskolbe)"	"60"	"0.064"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pakke: Koblet spinalvæske og serum"	"59"	"0.063"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Peritonealdialysevæske (bloddyrkningskolbe)"	"59"	"0.063"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Trakealsekret fra tube"	"56"	"0.06"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Spinal"	"55"	"0.059"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Podning fra absces"	"53"	"0.057"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Pus - podning"	"47"	"0.05"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Vesikelvæske"	"47"	"0.05"
"SP_Bloddyrkning_del1"	"SP_Bloddyrkning_del1"	"type"	"Knoglevæv"	"41"	"0.044"
