"dataset"	"column"	"type"	"position"
"SP_Behandlingsplaner_del2"	"plan_id"	"integer"	"2"
"SP_Behandlingsplaner_del2"	"serie_navn"	"character"	"3"
"SP_Behandlingsplaner_del2"	"serie_nummer"	"integer"	"4"
"SP_Behandlingsplaner_del2"	"serie_status"	"character"	"5"
"SP_Behandlingsplaner_del2"	"serie_start"	"POSIXct"	"6"
"SP_Behandlingsplaner_del2"	"date_received"	"Date"	"7"
"SP_Behandlingsplaner_del2"	"datetime_created"	"POSIXct"	"8"
