"source_name"	"object_name"	"column_name"	"value"	"n_rows"	"pct_non_missing"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ampicillin"	"9665"	"9.665"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Cefuroxim"	"9027"	"9.027"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Gentamicin"	"6992"	"6.992"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Piperacillin + Tazobactam"	"6625"	"6.625"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ciprofloxacin"	"5668"	"5.668"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Trimethoprim"	"5185"	"5.185"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Sulfametizol"	"4738"	"4.738"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Meropenem"	"4710"	"4.71"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Nitrofurantoin"	"4540"	"4.54"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Pivmecillinam"	"4114"	"4.114"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Erythromycin"	"3468"	"3.468"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Clindamycin"	"3320"	"3.32"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Mecillinam"	"2900"	"2.9"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Vancomycin"	"2797"	"2.797"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Dikloxacillin"	"2635"	"2.635"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Linezolid"	"2573"	"2.573"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Penicillin G"	"2145"	"2.145"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Penicillin"	"1966"	"1.966"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Moxifloxacin"	"1924"	"1.924"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Fusidinsyre"	"1740"	"1.74"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Rifampicin"	"1561"	"1.561"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ceftazidim"	"1558"	"1.558"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Amoxicillin + Clavulansyre"	"1543"	"1.543"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Trimethoprim + Sulfa"	"1514"	"1.514"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Amoxicillin"	"795"	"0.795"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Cefotaxim"	"716"	"0.716"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Tetracyklin"	"642"	"0.642"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ceftriaxon"	"593"	"0.593"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Tobramycin"	"434"	"0.434"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Tigecyklin"	"422"	"0.422"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Fluconazol"	"354"	"0.354"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Anidulafungin"	"316"	"0.316"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Amphotericin B"	"286"	"0.286"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Metronidazol"	"266"	"0.266"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Fosfomycin"	"254"	"0.254"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Aztreonam"	"251"	"0.251"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Roxithromycin"	"222"	"0.222"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Caspofungin"	"193"	"0.193"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Clarithromycin"	"189"	"0.189"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Daptomycin"	"119"	"0.119"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Penicillin V"	"111"	"0.111"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Fucidin"	"102"	"0.102"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Mupirocin"	"102"	"0.102"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ceftazidim + Avibactam"	"83"	"0.083"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Doxycyclin"	"71"	"0.071"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Teicoplanin"	"65"	"0.065"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Chloramphenicol"	"58"	"0.058"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ceftolozan+tazobactam"	"57"	"0.057"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Azithromycin"	"50"	"0.05"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"antibiotika"	"Ertapenem"	"41"	"0.041"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"sensitivitet_resultat"	"Følsom"	"72641"	"72.641"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"sensitivitet_resultat"	"Resistent"	"24760"	"24.76"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"sensitivitet_resultat"	"Intermediær"	"2115"	"2.115"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"sensitivitet_resultat"	"Ikke undersøgt"	"330"	"0.33"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"sensitivitet_resultat"	"Tolkes ikke"	"154"	"0.154"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Urin - midtstråle"	"25122"	"25.136"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Urin - midtstråle (borsyreglas)"	"11994"	"12.001"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Blod fra perifer vene (bloddyrkningskolbe)"	"11344"	"11.35"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Urin fra kateter a demeure"	"8887"	"8.892"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Ekspektorat"	"8483"	"8.488"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Podning"	"5130"	"5.133"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Sår - podning"	"4901"	"4.904"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Væv"	"2268"	"2.269"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Blod (bloddyrkningskolbe)"	"1897"	"1.898"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Urin fra bækken"	"1862"	"1.863"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Trakealsekret"	"1752"	"1.753"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Blod fra kateter (bloddyrkningskolbe)"	"1496"	"1.497"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Kateterspids"	"1408"	"1.409"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Pus"	"1053"	"1.054"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Urin - engangskaterisation {ren teknik}"	"820"	"0.82"
"SP_Bloddyrkning_del3"	"SP_Bloddyrkning_del3"	"type"	"Sår - podning fra operationssår {cicatrice}"	"799"	"0.799"
